iso3c,country_name,year,has_any_quota,quota_strength_ordinal,quota_voluntary_party,quota_legislated_candidate,quota_reserved_seats,quota_temporal_basis,quota_source_file,quota_match_status,quota_notes
AUS,Australia,1991,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1992,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1993,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1994,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1995,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1996,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1997,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1998,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,1999,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2000,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2001,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2002,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2003,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2004,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2005,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2006,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2007,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2008,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2009,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2010,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2011,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2012,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2013,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2014,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2015,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2016,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2017,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2018,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2019,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2020,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2021,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2022,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2023,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUS,Australia,2024,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1990,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1991,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1992,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1993,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1994,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1995,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1996,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1997,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1998,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,1999,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2000,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2001,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2002,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2003,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2004,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2005,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2006,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2007,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2008,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2009,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2010,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2011,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2012,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2013,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2014,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2015,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2016,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2017,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2018,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2019,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2020,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2021,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2022,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
AUT,Austria,2023,1,1,1,0,0,current_snapshot_only,export_table.csv,matched,No start/end year fields detected in export_table.csv; do not interpret as historical event series.
